Ulke,Cinsiyet,Tedavi_Turu,Fiyat_(Eur),Basvuru_Kanali,Bizim_ilk_Tepki_Suremiz_(sn),Musterinin_ilk_Tepki_Suresi_(sn),Musterinin_ilk_Mesaj_Uzunlugu_(harf_sayisi),Satis_Oldu_Mu
10,2,3,2000,2,300,1000,80,2
10,2,3,2000,1,300,500,80,2
10,2,3,2000,2,300,1000,80,2
1,2,3,2000,1,600,500,50,2
1,2,3,2000,2,600,1000,80,2
1,2,3,2000,2,600,2000,80,2
1,2,3,2000,1,600,500,50,2
1,2,3,2000,2,600,1000,80,2
1,2,3,2000,2,600,2000,80,2
1,2,3,2000,1,600,500,50,2
1,2,3,2000,2,600,1000,80,2
1,2,3,2000,2,600,2000,80,2
1,2,3,2000,1,600,500,50,2
1,2,3,2000,2,600,1000,80,2
1,2,3,2000,2,600,2000,80,2
2,2,3,2000,1,600,500,50,2
2,2,3,2000,2,600,1000,80,2
2,2,3,2000,2,600,2000,80,2
2,2,3,2000,1,600,500,50,2
2,2,3,2000,2,600,1000,80,2
2,2,3,2000,2,600,2000,80,2
2,2,3,2000,1,600,500,50,2
2,2,3,2000,2,600,1000,80,2
2,2,3,2000,2,600,2000,80,2
2,2,3,2000,1,600,500,50,2
2,2,3,2000,2,600,1000,80,2
2,2,3,2000,2,600,2000,80,2
3,2,3,2000,1,600,500,50,2
3,2,3,2000,2,600,1000,80,2
3,2,3,2000,2,600,2000,80,2
3,2,3,2000,1,600,500,50,2
3,2,3,2000,2,600,1000,80,2
3,2,3,2000,2,600,2000,80,2
3,2,3,2000,1,600,500,50,2
3,2,3,2000,2,600,1000,80,2
3,2,3,2000,2,600,2000,80,2
3,2,3,2000,1,600,500,50,2
3,2,3,2000,2,600,1000,80,2
3,2,3,2000,2,600,2000,80,2
4,2,3,2000,1,600,500,50,2
4,2,3,2000,2,600,1000,80,2
4,2,3,2000,2,600,2000,80,2
4,2,3,2000,1,600,500,50,2
4,2,3,2000,2,600,1000,80,2
4,2,3,2000,2,600,2000,80,2
4,2,3,2000,1,600,500,50,2
4,2,3,2000,2,600,1000,80,2
4,2,3,2000,2,600,2000,80,2
4,2,3,2000,1,600,500,50,2
4,2,3,2000,2,600,1000,80,2
4,2,3,2000,2,600,2000,80,2
5,2,3,2000,1,600,500,50,2
5,2,3,2000,2,600,1000,80,2
5,2,3,2000,2,600,2000,80,2
5,2,3,2000,1,600,500,50,2
5,2,3,2000,2,600,1000,80,2
5,2,3,2000,2,600,2000,80,2
5,2,3,2000,1,600,500,50,2
5,2,3,2000,2,600,1000,80,2
5,2,3,2000,2,600,2000,80,2
5,2,3,2000,1,600,500,50,2
5,2,3,2000,2,600,1000,80,2
5,2,3,2000,2,600,2000,80,2
6,2,3,2000,1,600,500,50,2
6,2,3,2000,2,600,1000,80,2
6,2,3,2000,2,600,2000,80,2
6,2,3,2000,1,600,500,50,2
6,2,3,2000,2,600,1000,80,2
6,2,3,2000,2,600,2000,80,2
6,2,3,2000,1,600,500,50,2
6,2,3,2000,2,600,1000,80,2
6,2,3,2000,2,600,2000,80,2
6,2,3,2000,1,600,500,50,2
6,2,3,2000,2,600,1000,80,2
6,2,3,2000,2,600,2000,80,2
7,2,3,2000,1,600,500,50,2
7,2,3,2000,2,600,1000,80,2
7,2,3,2000,2,600,2000,80,2
7,2,3,2000,1,600,500,50,2
7,2,3,2000,2,600,1000,80,2
7,2,3,2000,2,600,2000,80,2
7,2,3,2000,1,600,500,50,2
7,2,3,2000,2,600,1000,80,2
7,2,3,2000,2,600,2000,80,2
7,2,3,2000,1,600,500,50,2
7,2,3,2000,2,600,1000,80,2
7,2,3,2000,2,600,2000,80,2
8,2,3,2000,1,600,500,50,2
8,2,3,2000,2,600,1000,80,2
8,2,3,2000,2,600,2000,80,2
8,2,3,2000,1,600,500,50,2
8,2,3,2000,2,600,1000,80,2
8,2,3,2000,2,600,2000,80,2
8,2,3,2000,1,600,500,50,2
8,2,3,2000,2,600,1000,80,2
8,2,3,2000,2,600,2000,80,2
8,2,3,2000,1,600,500,50,2
8,2,3,2000,2,600,1000,80,2
8,2,3,2000,2,600,2000,80,2
9,2,3,2000,1,600,500,50,2
9,2,3,2000,2,600,1000,80,2
9,2,3,2000,2,600,2000,80,2
9,2,3,2000,1,600,500,50,2
9,2,3,2000,2,600,1000,80,2
9,2,3,2000,2,600,2000,80,2
9,2,3,2000,1,600,500,50,2
9,2,3,2000,2,600,1000,80,2
9,2,3,2000,2,600,2000,80,2
9,2,3,2000,1,600,500,50,2
9,2,3,2000,2,600,1000,80,2
9,2,3,2000,2,600,2000,80,2
10,2,3,2000,1,600,500,50,2
10,2,3,2000,2,600,1000,80,2
10,2,3,2000,2,600,2000,80,2
10,2,3,2000,1,600,500,50,2
10,2,3,2000,2,600,1000,80,2
10,2,3,2000,2,600,2000,80,2
10,2,3,2000,1,600,500,50,2
10,2,3,2000,2,600,1000,80,2
10,2,3,2000,2,600,2000,80,2
10,2,3,2000,1,600,500,50,2
10,2,3,2000,2,600,1000,80,2
10,2,3,2000,2,600,2000,80,2
1,2,3,2000,1,1200,5000,200,2
1,2,3,2000,1,1200,5000,200,2
1,2,3,2000,1,1200,5000,200,2
1,2,3,2000,1,1200,5000,200,2
2,2,3,2000,1,1200,5000,200,2
2,2,3,2000,1,1200,5000,200,2
2,2,3,2000,1,1200,5000,200,2
2,2,3,2000,1,1200,5000,200,2
3,2,3,2000,1,1200,5000,200,2
3,2,3,2000,1,1200,5000,200,2
3,2,3,2000,1,1200,5000,200,2
3,2,3,2000,1,1200,5000,200,2
4,2,3,2000,1,1200,5000,200,2
4,2,3,2000,1,1200,5000,200,2
4,2,3,2000,1,1200,5000,200,2
4,2,3,2000,1,1200,5000,200,2
5,2,3,2000,1,1200,5000,200,2
5,2,3,2000,1,1200,5000,200,2
5,2,3,2000,1,1200,5000,200,2
5,2,3,2000,1,1200,5000,200,2
6,2,3,2000,1,1200,5000,200,2
6,2,3,2000,1,1200,5000,200,2
6,2,3,2000,1,1200,5000,200,2
6,2,3,2000,1,1200,5000,200,2
7,2,3,2000,1,1200,5000,200,2
7,2,3,2000,1,1200,5000,200,2
7,2,3,2000,1,1200,5000,200,2
7,2,3,2000,1,1200,5000,200,2
8,2,3,2000,1,1200,5000,200,2
8,2,3,2000,1,1200,5000,200,2
8,2,3,2000,1,1200,5000,200,2
8,2,3,2000,1,1200,5000,200,2
9,2,3,2000,1,1200,5000,200,2
9,2,3,2000,1,1200,5000,200,2
9,2,3,2000,1,1200,5000,200,2
9,2,3,2000,1,1200,5000,200,2
10,2,3,2000,1,1200,5000,200,2
10,2,3,2000,1,1200,5000,200,2
10,2,3,2000,1,1200,5000,200,2
10,2,3,2000,1,1200,5000,200,2
1,2,3,2000,1,2500,5000,150,2
1,2,3,2000,2,2500,800,150,2
1,2,3,2000,3,2500,1200,200,2
1,2,3,2000,1,2500,5000,150,2
1,2,3,2000,2,2500,800,150,2
1,2,3,2000,3,2500,1200,200,2
1,2,3,2000,1,2500,5000,150,2
1,2,3,2000,2,2500,800,150,2
1,2,3,2000,3,2500,1200,200,2
1,2,3,2000,1,2500,5000,150,2
1,2,3,2000,2,2500,800,150,2
1,2,3,2000,3,2500,1200,200,2
2,2,3,2000,1,2500,5000,150,2
2,2,3,2000,2,2500,800,150,2
2,2,3,2000,3,2500,1200,200,2
2,2,3,2000,1,2500,5000,150,2
2,2,3,2000,2,2500,800,150,2
2,2,3,2000,3,2500,1200,200,2
2,2,3,2000,1,2500,5000,150,2
2,2,3,2000,2,2500,800,150,2
2,2,3,2000,3,2500,1200,200,2
2,2,3,2000,1,2500,5000,150,2
2,2,3,2000,2,2500,800,150,2
2,2,3,2000,3,2500,1200,200,2
3,2,3,2000,1,2500,5000,150,2
3,2,3,2000,2,2500,800,150,2
3,2,3,2000,3,2500,1200,200,2
3,2,3,2000,1,2500,5000,150,2
3,2,3,2000,2,2500,800,150,2
3,2,3,2000,3,2500,1200,200,2
3,2,3,2000,1,2500,5000,150,2
3,2,3,2000,2,2500,800,150,2
3,2,3,2000,3,2500,1200,200,2
3,2,3,2000,1,2500,5000,150,2
3,2,3,2000,2,2500,800,150,2
3,2,3,2000,3,2500,1200,200,2
4,2,3,2000,1,2500,5000,150,2
4,2,3,2000,2,2500,800,150,2
4,2,3,2000,3,2500,1200,200,2
4,2,3,2000,1,2500,5000,150,2
4,2,3,2000,2,2500,800,150,2
4,2,3,2000,3,2500,1200,200,2
4,2,3,2000,1,2500,5000,150,2
4,2,3,2000,2,2500,800,150,2
4,2,3,2000,3,2500,1200,200,2
4,2,3,2000,1,2500,5000,150,2
4,2,3,2000,2,2500,800,150,2
4,2,3,2000,3,2500,1200,200,2
5,2,3,2000,1,2500,5000,150,2
5,2,3,2000,2,2500,800,150,2
5,2,3,2000,3,2500,1200,200,2
5,2,3,2000,1,2500,5000,150,2
5,2,3,2000,2,2500,800,150,2
5,2,3,2000,3,2500,1200,200,2
5,2,3,2000,1,2500,5000,150,2
5,2,3,2000,2,2500,800,150,2
5,2,3,2000,3,2500,1200,200,2
5,2,3,2000,1,2500,5000,150,2
5,2,3,2000,2,2500,800,150,2
5,2,3,2000,3,2500,1200,200,2
6,2,3,2000,1,2500,5000,150,2
6,2,3,2000,2,2500,800,150,2
6,2,3,2000,3,2500,1200,200,2
6,2,3,2000,1,2500,5000,150,2
6,2,3,2000,2,2500,800,150,2
6,2,3,2000,3,2500,1200,200,2
6,2,3,2000,1,2500,5000,150,2
6,2,3,2000,2,2500,800,150,2
6,2,3,2000,3,2500,1200,200,2
6,2,3,2000,1,2500,5000,150,2
6,2,3,2000,2,2500,800,150,2
6,2,3,2000,3,2500,1200,200,2
7,2,3,2000,1,2500,5000,150,2
7,2,3,2000,2,2500,800,150,2
7,2,3,2000,3,2500,1200,200,2
7,2,3,2000,1,2500,5000,150,2
7,2,3,2000,2,2500,800,150,2
7,2,3,2000,3,2500,1200,200,2
7,2,3,2000,1,2500,5000,150,2
7,2,3,2000,2,2500,800,150,2
7,2,3,2000,3,2500,1200,200,2
7,2,3,2000,1,2500,5000,150,2
7,2,3,2000,2,2500,800,150,2
7,2,3,2000,3,2500,1200,200,2
8,2,3,2000,1,2500,5000,150,2
8,2,3,2000,2,2500,800,150,2
8,2,3,2000,3,2500,1200,200,2
8,2,3,2000,1,2500,5000,150,2
8,2,3,2000,2,2500,800,150,2
8,2,3,2000,3,2500,1200,200,2
8,2,3,2000,1,2500,5000,150,2
8,2,3,2000,2,2500,800,150,2
8,2,3,2000,3,2500,1200,200,2
8,2,3,2000,1,2500,5000,150,2
8,2,3,2000,2,2500,800,150,2
8,2,3,2000,3,2500,1200,200,2
9,2,3,2000,1,2500,5000,150,2
9,2,3,2000,2,2500,800,150,2
9,2,3,2000,3,2500,1200,200,2
9,2,3,2000,1,2500,5000,150,2
9,2,3,2000,2,2500,800,150,2
9,2,3,2000,3,2500,1200,200,2
9,2,3,2000,1,2500,5000,150,2
9,2,3,2000,2,2500,800,150,2
9,2,3,2000,3,2500,1200,200,2
9,2,3,2000,1,2500,5000,150,2
9,2,3,2000,2,2500,800,150,2
9,2,3,2000,3,2500,1200,200,2
10,2,3,2000,1,2500,5000,150,2
10,2,3,2000,2,2500,800,150,2
10,2,3,2000,3,2500,1200,200,2
10,2,3,2000,1,2500,5000,150,2
10,2,3,2000,2,2500,800,150,2
10,2,3,2000,3,2500,1200,200,2
10,2,3,2000,1,2500,5000,150,2
10,2,3,2000,2,2500,800,150,2
10,2,3,2000,3,2500,1200,200,2
10,2,3,2000,1,2500,5000,150,2
10,2,3,2000,2,2500,800,150,2
10,2,3,2000,3,2500,1200,200,2
